tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
386585	Escherichia coli O157:H7 str. Sakai	916321	0	live	ECs3854	ECs3854	hypothetical protein				NC_002695.1	3860922	3861149	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916322	0	live	ECs3855	ECs3855	enterotoxin				NC_002695.1	3861357	3863006	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916317	0	live	ECs3857	ECs3857	hypothetical protein				NC_002695.1	3863614	3864603	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916318	0	live	ECs3858	ECs3858	hypothetical protein				NC_002695.1	3864652	3865326	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916319	0	live	ECs3859	ECs3859	hypothetical protein				NC_002695.1	3865761	3866549	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916313	0	live	ECs3862	ECs3862	transposase				NC_002695.1	3869375	3870265	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	916312	0	live	ECs3863	ECs3863	transposase				NC_002695.1	3870262	3870588	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	916311	0	live	ECs3864	ECs3864	hypothetical protein				NC_002695.1	3870594	3870710	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	916309	0	live	ECs3865	ECs3865	hypothetical protein				NC_002695.1	3870779	3871126	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916310	0	live	ECs3866	ECs3866	hypothetical protein				NC_002695.1	3871323	3872714	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916308	0	live	ECs3867	ECs3867					NC_002695.1	3872782	3872940	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916306	0	live	ECs3868	ECs3868	IS66 family insertion sequence hypothetical protein				NC_002695.1	3872937	3873287	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916299	0	live	ECs3869	ECs3869	hypothetical protein				NC_002695.1	3873500	3874903	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916297	0	live	ECs3871	ECs3871	hypothetical protein				NC_002695.1	3875222	3875566	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916303	0	live	ECs3872	ECs3872	low-affinity phosphate transport protein				NC_002695.1	3875409	3876725	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	916304	0	live	ECs3873	ECs3873	bifunctional glutathionylspermidine amidase/glutathionylspermidine synthetase				NC_002695.1	3877017	3878876	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	916302	0	live	ECs3874	ECs3874	glutathione S-transferase				NC_002695.1	3879081	3879947	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916301	0	live	ECs3875	ECs3875	hydrogenase 2 accessory protein HypG				NC_002695.1	3880070	3880318	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	916298	0	live	ECs3877	ECs3877	hydrogenase 2-specific chaperone				NC_002695.1	3880665	3881153	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	916295	0	live	ECs3879	ECs3879	hydrogenase 2 large subunit				NC_002695.1	3881640	3883343	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	916282	0	live	ECs3880	ECs3880	hydrogenase 2 b cytochrome subunit				NC_002695.1	3883340	3884518	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	916288	0	live	ECs3881	ECs3881	hydrogenase 2 protein HybA				NC_002695.1	3884508	3885494	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	916289	0	live	ECs3882	ECs3882	hydrogenase 2 small subunit				NC_002695.1	3885497	3886615	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	916292	0	live	ECs3883	ECs3883	hypothetical protein				NC_002695.1	3886804	3887091	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	916294	0	live	ECs3884	ECs3884	hypothetical protein				NC_002695.1	3887210	3888136	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	916499	0	live	ECs3885	ECs3885	aldo/keto reductase				NC_002695.1	3888254	3889294	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916291	0	live	ECs3886	ECs3886	hypothetical protein				NC_002695.1	3889334	3889828	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	916290	0	live	ECs3887	ECs3887	oxidoreductase				NC_002695.1	3890019	3890903	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916286	0	live	ECs3888	ECs3888	hypothetical protein				NC_002695.1	3891079	3891324	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916285	0	live	ECs3889	ECs3889	biopolymer transport protein ExbD				NC_002695.1	3891175	3891600	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	916284	0	live	ECs3890	ECs3890	biopolymer transport protein ExbB				NC_002695.1	3891607	3892341	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	916283	0	live	ECs3891	ECs3891	hypothetical protein				NC_002695.1	3892334	3892489	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	916277	0	live	ECs3892	ECs3892	cystathionine beta-lyase				NC_002695.1	3892593	3893780	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916278	0	live	ECs3893	ECs3893	hypothetical protein				NC_002695.1	3893920	3894579	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916281	0	live	ECs3894	ECs3894	oxidoreductase				NC_002695.1	3895712	3896875	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916280	0	live	ECs3895	ECs3895	AraC family transcriptional regulator				NC_002695.1	3894619	3895575	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	916488	0	live	ECs3897	ECs3897	hypothetical protein				NC_002695.1	3898007	3898282	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916492	0	live	ECs3898	ECs3898	hypothetical protein				NC_002695.1	3898276	3898929	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916271	0	live	ECs3899	ECs3899	outer membrane lipoprotein				NC_002695.1	3898978	3899235	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916273	0	live	ECs3900	ECs3900	hypothetical protein				NC_002695.1	3899278	3901497	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	916275	0	live	ECs3901	ECs3901	repressor protein for FtsI				NC_002695.1	3901608	3903020	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	916276	0	live	ECs3902	ECs3902	1-acyl-sn-glycerol-3-phosphate acyltransferase				NC_002695.1	3903095	3903832	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	916274	0	live	ECs3903	ECs3903	DNA topoisomerase IV subunit A				NC_002695.1	3904066	3906324	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	916272	0	live	ECs3904	ECs3904	hypothetical protein				NC_002695.1	3906462	3908069	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	916269	0	live	ECs3905	ECs3905	hypothetical protein				NC_002695.1	3908178	3908660	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	916268	0	live	ECs3906	ECs3906	hypothetical protein				NC_002695.1	3908713	3909105	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	916262	0	live	ECs3907	ECs3907	DNA-binding transcriptional regulator QseB				NC_002695.1	3909257	3909916	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916264	0	live	ECs3910	ECs3910	modulator of drug activity B				NC_002695.1	3911371	3911952	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916263	0	live	ECs3911	ECs3911	hypothetical protein				NC_002695.1	3911983	3912297	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916261	0	live	ECs3912	ECs3912	transcriptional regulator				NC_002695.1	3912342	3913229	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	916259	0	live	ECs3913	ECs3913	ferrichrome-binding protein				NC_002695.1	3913226	3914173	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	916258	0	live	ECs3914	ECs3914	permease of ferrichrome ABC transporter				NC_002695.1	3914184	3915233	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	916257	0	live	ECs3915	ECs3915	permease of ferrichrome ABC transporter				NC_002695.1	3915230	3916213	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	916256	0	live	ECs3916	ECs3916	iron-siderophore iron ABC transporter ATP-binding protein				NC_002695.1	3916210	3917019	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	916251	0	live	ECs3917	ECs3917	ferrichrome iron receptor				NC_002695.1	3917393	3919534	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916252	0	live	ECs3918	ECs3918	DNA topoisomerase IV subunit B				NC_002695.1	3919598	3921490	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	916254	0	live	ECs3919	ECs3919	esterase				NC_002695.1	3921519	3922100	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	916255	0	live	ECs3920	ECs3920	cyclic 3',5'-adenosine monophosphate phosphodiesterase				NC_002695.1	3922100	3922927	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	916253	0	live	ECs3921	ECs3921	hypothetical protein				NC_002695.1	3922952	3923374	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	916249	0	live	ECs3924	ECs3924	hypothetical protein				NC_002695.1	3925690	3925950	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916246	0	live	ECs3925	ECs3925	hypothetical protein				NC_002695.1	3925838	3926509	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916245	0	live	ECs3926	ECs3926	synthetase/amidase				NC_002695.1	3926515	3927675	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916243	0	live	ECs3927	ECs3927	hypothetical protein				NC_002695.1	3927713	3928501	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	916247	0	live	ECs3928	ECs3928	zinc transporter ZupT				NC_002695.1	3928644	3929417	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916227	0	live	ECs3930	ECs3930	hypothetical protein				NC_002695.1	3930898	3931233	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916232	0	live	ECs3931	ECs3931	glycogen synthesis protein GlgS				NC_002695.1	3931268	3931468	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	916237	0	live	ECs3932	ECs3932	oxidoreductase				NC_002695.1	3931737	3932351	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916242	0	live	ECs3933	ECs3933	hypothetical protein				NC_002695.1	3932393	3934054	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916241	0	live	ECs3934	ECs3934	hypothetical protein				NC_002695.1	3934389	3934781	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916240	0	live	ECs3935	ECs3935	bifunctional heptose 7-phosphate kinase/heptose 1-phosphate adenyltransferase				NC_002695.1	3934848	3936281	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	916239	0	live	ECs3936	ECs3936	bifunctional glutamine-synthetase adenylyltransferase/deadenyltransferase				NC_002695.1	3936329	3939169	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	916238	0	live	ECs3937	ECs3937	hypothetical protein				NC_002695.1	3939192	3940493	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	916236	0	live	ECs3938	ECs3938	signal transduction protein				NC_002695.1	3940735	3941355	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916130	0	live	ECs3942	ECs3942	glycerol-3-phosphate acyltransferase PlsY				NC_002695.1	3944224	3944841	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916169	0	live	ECs3943	ECs3943	transcriptional activator TtdR				NC_002695.1	3944854	3945786	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	916192	0	live	ECs3944	ECs3944	tartrate dehydratase subunit alpha				NC_002695.1	3945993	3946904	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916229	0	live	ECs3945	ECs3945	L(+)-tartrate dehydratase subunit beta				NC_002695.1	3946901	3947506	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916226	0	live	ECs3946	ECs3946	hypothetical protein				NC_002695.1	3947555	3949018	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916225	0	live	ECs3947	ECs3947, gcp	DNA-binding/iron metalloprotein/AP endonuclease				NC_002695.1	3949061	3950074	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	916217	0	live	ECs3950	ECs3950	RNA polymerase sigma factor RpoD				NC_002695.1	3952578	3954419	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916221	0	live	ECs3951	ECs3951	G/U mismatch-specific DNA glycosylase				NC_002695.1	3954498	3955004	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	916220	0	live	ECs3952	ECs3952	hypothetical protein				NC_002695.1	3955258	3956022	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	916218	0	live	ECs3953	ECs3953	hypothetical protein				NC_002695.1	3956310	3956933	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916215	0	live	ECs3954	ECs3954	aerotaxis sensor receptor				NC_002695.1	3957087	3958607	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	916214	0	live	ECs3955	ECs3955	putrescine--2-oxoglutarate aminotransferase				NC_002695.1	3959025	3960404	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916206	0	live	ECs3956	ECs3956	hypothetical protein				NC_002695.1	3960446	3960778	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	916208	0	live	ECs3957	ECs3957	DNA-binding transcriptional repressor EbgR				NC_002695.1	3960997	3961980	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916209	0	live	ECs3960	ECs3960	oxidoreductase				NC_002695.1	3965765	3967198	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916207	0	live	ECs3961	ECs3961	hypothetical protein				NC_002695.1	3967332	3968402	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916204	0	live	ECs3962	ECs3962	glycosyl hydrolase				NC_002695.1	3968419	3970770	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916198	0	live	ECs3963	ECs3963	NADPH dehydrogenase				NC_002695.1	3971296	3973314	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916199	0	live	ECs3964	ECs3964	hypothetical protein				NC_002695.1	3973359	3973775	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	916202	0	live	ECs3965	ECs3965	hypothetical protein				NC_002695.1	3973772	3974086	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	916203	0	live	ECs3966	ECs3966	hypothetical protein				NC_002695.1	3974370	3975506	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	916201	0	live	ECs3967	ECs3967	hypothetical protein				NC_002695.1	3975591	3976094	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916200	0	live	ECs3968	ECs3968	hypothetical protein				NC_002695.1	3976171	3976863	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916197	0	live	ECs3969	ECs3969	hypothetical protein				NC_002695.1	3976942	3977928	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916186	0	live	ECs3970	ECs3970	transporter				NC_002695.1	3978212	3979177	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916190	0	live	ECs3971	ECs3971	serine/threonine transporter SstT				NC_002695.1	3979576	3980820	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916194	0	live	ECs3972	ECs3972	hypothetical protein				NC_002695.1	3980825	3981376	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	916195	0	live	ECs3973	ECs3973	altronate hydrolase				NC_002695.1	3981459	3982946	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	916193	0	live	ECs3974	ECs3974	glucuronate isomerase				NC_002695.1	3982961	3984373	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	916191	0	live	ECs3975	ECs3975	hexuronates transport protein				NC_002695.1	3984736	3986154	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916189	0	live	ECs3976	ECs3976	DNA-binding transcriptional repressor ExuR				NC_002695.1	3986284	3987060	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916188	0	live	ECs3977	ECs3977	hypothetical protein				NC_002695.1	3987405	3988067	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916184	0	live	ECs3978	ECs3978	hypothetical protein				NC_002695.1	3988071	3988454	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916185	0	live	ECs3979	ECs3979	hypothetical protein				NC_002695.1	3988601	3988969	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916205	0	live	ECs3980	ECs3980	hypothetical protein				NC_002695.1	3989007	3989312	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916196	0	live	ECs3981	ECs3981	hypothetical protein				NC_002695.1	3989315	3989719	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916210	0	live	ECs3982	ECs3982	hypothetical protein				NC_002695.1	3989709	3990008	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916177	0	live	ECs3983	ECs3983	hypothetical protein				NC_002695.1	3990104	3990586	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916178	0	live	ECs3984	ECs3984	transferase				NC_002695.1	3990656	3991642	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916181	0	live	ECs3985	ECs3985	cytochrome				NC_002695.1	3991934	3992299	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916183	0	live	ECs3986	ECs3986	cytochrome				NC_002695.1	3992540	3992896	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916179	0	live	ECs3987	ECs3987	LysR family transcriptional regulator				NC_002695.1	3992947	3993843	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	916176	0	live	ECs3988	ECs3988	hypothetical protein				NC_002695.1	3993948	3994649	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916174	0	live	ECs3989	ECs3989	hypothetical protein				NC_002695.1	3994672	3994836	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916164	0	live	ECs3990	ECs3990	hypothetical protein				NC_002695.1	3994970	3996280	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	916166	0	live	ECs3991	ECs3991	transport system permease				NC_002695.1	3996308	3997639	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	916172	0	live	ECs3992	ECs3992	L-serine deaminase				NC_002695.1	3997914	3999278	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	916173	0	live	ECs3993	ECs3993	hypothetical protein				NC_002695.1	3999350	3999739	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	916171	0	live	ECs3994	ECs3994	formate acetyltransferase 3				NC_002695.1	3999753	4002047	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	916170	0	live	ECs3995	ECs3995	propionate/acetate kinase				NC_002695.1	4002081	4003289	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	916533	0	live	ECs3996	ECs3996	threonine/serine transporter TdcC				NC_002695.1	4003315	4004646	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	916167	0	live	ECs3997	ECs3997	threonine dehydratase				NC_002695.1	4004668	4005657	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	916165	0	live	ECs3998	ECs3998	TdcA family transcriptional regulator				NC_002695.1	4005756	4006694	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	916156	0	live	ECs3999	ECs3999	TdcR family transcriptional regulator				NC_002695.1	4006883	4007227	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916153	0	live	ECs4000	ECs4000	hypothetical protein				NC_002695.1	4007483	4008022	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916149	0	live	ECs4001	ECs4001	hypothetical protein				NC_002695.1	4008044	4009231	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916168	0	live	ECs4002	ECs4002	glycerate kinase				NC_002695.1	4009860	4011005	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	916159	0	live	ECs4004	ECs4004	5-keto-4-deoxy-D-glucarate aldolase				NC_002695.1	4012022	4012792	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	916162	0	live	ECs4005	ECs4005	transporter				NC_002695.1	4012808	4014142	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	916161	0	live	ECs4006	ECs4006	hydrolase				NC_002695.1	4014517	4016088	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916160	0	live	ECs4007	ECs4007	regulator PrlF				NC_002695.1	4016237	4016572	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916158	0	live	ECs4008	ECs4008	hypothetical protein				NC_002695.1	4016572	4017036	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916155	0	live	ECs4009	ECs4009	AgaR family transcriptional regulator				NC_002695.1	4017091	4017900	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	916154	0	live	ECs4010	ECs4010	tagatose 6-phosphate kinase 2				NC_002695.1	4018149	4019429	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916508	0	live	ECs4011	ECs4011	PTS system N-acetylgalactosamine-specific transporter subunit IIB				NC_002695.1	4019452	4019925	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916519	0	live	ECs4012	ECs4012	N-acetylgalactosamine-specific PTS system enzyme IIC component				NC_002695.1	4019936	4020715	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916505	0	live	ECs4013	ECs4013	N-acetylgalactosamine-specific PTS system enzyme IID component				NC_002695.1	4020705	4021583	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916152	0	live	ECs4014	ECs4014	N-acetyl-galactosamine/galactosamine PTS system enzyme IIA component				NC_002695.1	4021601	4022035	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916151	0	live	ECs4015	ECs4015	N-acetylgalactosamine-6-phosphate deacetylase				NC_002695.1	4022032	4023165	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916150	0	live	ECs4016	ECs4016	tagatose-6-phosphate aldose/ketose isomerase				NC_002695.1	4023516	4024670	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916140	0	live	ECs4018	ECs4018	PTS system N-acetylgalactosamine-specific transporter subunit IIB				NC_002695.1	4025710	4026186	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916141	0	live	ECs4019	ECs4019	PTS system N-acetylgalactosamine-specific transporter subunit IID				NC_002695.1	4027018	4027809	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916146	0	live	ECs4020	ECs4020	fimbrial-like protein				NC_002695.1	4028966	4029550	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916145	0	live	ECs4021	ECs4021	chaperone				NC_002695.1	4029630	4030325	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916144	0	live	ECs4022	ECs4022	outer membrane protein				NC_002695.1	4030354	4032870	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916142	0	live	ECs4023	ECs4023	hypothetical protein				NC_002695.1	4032881	4033234	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916138	0	live	ECs4024	ECs4024	transposase				NC_002695.1	4033260	4033586	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916137	0	live	ECs4025	ECs4025	transposase				NC_002695.1	4033583	4034473	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916136	0	live	ECs4026	ECs4026	fimbrial protein				NC_002695.1	4034457	4034930	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916135	0	live	ECs4027	ECs4027	hypothetical protein				NC_002695.1	4034973	4035833	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	916134	0	live	ECs4028	ECs4028	glycosylase				NC_002695.1	4035898	4037934	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916133	0	live	ECs4029	ECs4029	hypothetical protein				NC_002695.1	4037892	4038287	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916132	0	live	ECs4030	ECs4030	DnaA initiator-associating protein DiaA				NC_002695.1	4038307	4038897	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916131	0	live	ECs4031	ECs4031	hypothetical protein				NC_002695.1	4038907	4039482	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916129	0	live	ECs4032	ECs4032	hypothetical protein				NC_002695.1	4039596	4040636	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	916128	0	live	ECs4033	ECs4033	hypothetical protein				NC_002695.1	4040709	4041344	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	916127	0	live	ECs4034	ECs4034	hypothetical protein				NC_002695.1	4041472	4041990	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916126	0	live	ECs4035	ECs4035	hypothetical protein				NC_002695.1	4041970	4042413	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	916111	0	live	ECs4036	ECs4036	GIY-YIG nuclease superfamily protein				NC_002695.1	4042464	4042766	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916114	0	live	ECs4037	ECs4037	hypothetical protein				NC_002695.1	4042753	4043256	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	916123	0	live	ECs4038	ECs4038	hypothetical protein				NC_002695.1	4043250	4043774	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	916124	0	live	ECs4039	ECs4039	collagenase				NC_002695.1	4043983	4044978	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916122	0	live	ECs4040	ECs4040	hypothetical protein				NC_002695.1	4044969	4045865	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916121	0	live	ECs4041	ECs4041	hypothetical protein				NC_002695.1	4045946	4046953	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916120	0	live	ECs4042	ECs4042	tryptophan permease				NC_002695.1	4047070	4048314	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	916119	0	live	ECs4043	ECs4043	ATP-dependent RNA helicase DeaD				NC_002695.1	4048468	4050357	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	916118	0	live	ECs4044	ECs4044	Nlp family transcriptional regulator				NC_002695.1	4050537	4051421	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	916115	0	live	ECs4045	ECs4045	polynucleotide phosphorylase				NC_002695.1	4051530	4053665	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	916100	0	live	ECs4051	ECs4051	hypothetical protein				NC_002695.1	4060052	4060504	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	916108	0	live	ECs4052	ECs4052	argininosuccinate synthase				NC_002695.1	4061135	4062478	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916107	0	live	ECs4053	ECs4053	alkaline phosphatase				NC_002695.1	4062486	4064111	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	916097	0	live	ECs4059	ECs4059	RNA-binding protein YhbY				NC_002695.1	4070288	4070581	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916092	0	live	ECs4061	ECs4061	D-alanyl-D-alanine carboxypeptidase				NC_002695.1	4071461	4072894	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916095	0	live	ECs4063	ECs4063	hypothetical protein				NC_002695.1	4074122	4075087	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	916090	0	live	ECs4066	ECs4066	octaprenyl diphosphate synthase				NC_002695.1	4076062	4077033	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916088	0	live	ECs4067	ECs4067	Nlp family transcriptional regulator				NC_002695.1	4077262	4077540	plus	0		
386585	Escherichia coli O157:H7 str. Sakai	916085	0	live	ECs4068	ECs4068	UDP-N-acetylglucosamine 1-carboxyvinyltransferase				NC_002695.1	4077588	4078847	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	916072	0	live	ECs4069	ECs4069	hypothetical protein				NC_002695.1	4078902	4079156	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	916078	0	live	ECs4070	ECs4070	hypothetical protein				NC_002695.1	4079316	4079609	minus	0		
386585	Escherichia coli O157:H7 str. Sakai	916079	0	live	ECs4071	ECs4071	hypothetical protein				NC_002695.1	4079609	4080244	minus	0		
